Element ID,Pos. x [vox],Pos. y [vox],Pos. z [vox],Displacement x [µm],Displacement y [µm],Displacement z [µm]
11931,607,397,97,0.00,0.00,0.00
12132,547,472,97,0.00,0.00,0.00
12343,22,562,97,0.00,0.00,0.00
14423,472,652,112,0.00,0.00,0.00
14523,127,37,127,0.00,0.00,0.00
22130,457,172,187,0.00,0.00,0.00
25848,262,217,217,0.00,0.00,0.00
28782,607,622,232,0.00,0.00,0.00
56127,577,67,472,0.00,0.00,0.00
63220,577,22,532,0.00,0.00,0.00
72051,202,622,592,0.00,0.00,0.00
95400,502,577,787,0.00,0.00,0.00
105043,7,157,877,0.00,0.00,0.00
105158,502,187,877,0.00,0.00,0.00
108326,52,37,907,0.00,0.00,0.00
368,592,127,7,0.00,0.00,0.00
9799,607,277,82,0.00,0.00,0.00
18671,232,232,157,0.00,0.00,0.00
50591,562,22,427,0.00,0.00,0.00
95317,487,547,787,0.00,0.00,0.00
107087,532,232,892,0.00,0.00,0.00
160,547,52,7,0.00,0.00,0.00
12421,577,577,97,0.00,0.00,0.00
12720,142,37,112,0.00,0.00,0.00
15004,577,202,127,0.00,0.00,0.00
17841,82,592,142,0.00,0.00,0.00
30727,262,22,262,0.00,0.00,0.00
37496,322,517,307,0.00,-0.01,0.00
37552,547,532,307,0.01,-0.01,0.00
38034,397,52,322,0.00,0.00,0.00
78169,337,217,652,0.00,0.00,0.00
22208,397,202,187,0.00,0.00,0.00
79363,412,652,652,0.00,0.00,0.00
102795,112,652,847,0.00,0.00,0.00
354,382,127,7,0.00,0.00,0.00
3817,52,82,37,0.00,0.00,0.00
8277,532,382,67,-0.01,0.00,0.00
14449,247,7,127,0.00,0.00,0.00
16272,532,7,142,0.00,0.00,0.00
24466,442,367,202,0.00,0.00,0.00
27491,307,157,232,0.00,0.00,0.00
39645,577,637,322,0.00,0.00,0.00
41578,52,37,352,0.00,0.00,0.00
64656,592,547,532,-0.01,0.00,0.00
66626,7,622,547,0.00,0.00,0.00
70234,7,622,577,0.00,0.00,0.00
74036,457,22,622,0.00,0.00,0.00
74480,352,187,622,0.00,0.00,0.00
83638,577,232,697,0.00,0.00,0.00
86976,217,142,727,0.00,0.00,0.00
87990,52,517,727,0.00,0.00,0.00
90207,97,7,757,0.00,0.00,0.00
101143,547,37,847,0.00,0.00,0.00
101817,202,292,847,0.00,0.00,0.00
106128,292,547,877,0.00,0.00,0.00
106850,52,157,892,0.00,0.00,0.00
109958,547,622,907,0.00,0.00,0.00
89360,307,352,742,0.00,0.00,0.00
19163,232,412,157,0.00,0.00,0.00
54770,517,232,457,-0.01,0.00,0.00
84852,337,22,712,0.00,0.00,0.00
95202,607,502,787,0.00,0.00,0.00
108036,7,592,892,0.00,0.00,0.00
1591,487,577,7,0.00,0.00,0.00
6668,382,457,52,0.00,0.00,0.00
7451,442,82,67,0.00,-0.01,0.00
8897,607,607,67,0.00,0.00,0.00
27051,472,652,217,0.00,0.00,0.00
34346,427,22,292,0.00,0.00,0.00
35948,472,607,292,0.00,-0.01,0.00
45103,37,7,382,0.00,0.00,0.00
54323,577,67,457,0.00,0.00,0.00
59433,352,622,487,0.00,-0.01,0.00
76750,577,352,637,0.00,0.00,0.00
87344,202,277,727,0.00,0.00,0.00
87389,262,292,727,0.00,0.00,0.00
90170,157,652,742,0.00,0.00,0.00
91799,607,577,757,0.00,0.00,0.00
97948,592,187,817,0.00,0.00,0.00
18881,307,307,157,0.00,0.00,0.00
108094,262,607,892,0.00,0.00,0.00
9291,367,97,82,0.00,-0.01,0.00
14185,592,562,112,0.00,0.00,0.00
76820,397,382,637,0.00,0.00,0.00
87230,337,232,727,0.00,0.00,0.00
107294,562,307,892,0.00,0.00,0.00
2338,7,202,22,0.00,0.00,0.00
10725,352,622,82,0.00,0.00,0.00
11770,37,352,97,0.00,0.00,0.00
15759,217,487,127,0.00,0.00,0.00
24865,277,517,202,0.00,-0.01,0.00
25058,97,592,202,0.00,0.00,0.00
25398,277,52,217,0.00,0.00,0.00
26009,217,277,217,0.00,0.00,0.00
26506,292,457,217,0.00,0.00,0.00
26968,457,622,217,0.00,0.00,0.00
57609,52,622,472,0.00,0.00,0.00
70575,202,82,592,0.00,0.01,0.00
72969,442,292,607,0.00,0.00,0.00
77817,592,82,652,0.00,0.00,0.00
85197,592,142,712,0.00,0.00,0.00
94585,577,277,787,0.00,0.00,0.00
97004,577,502,802,0.00,0.00,0.00
98849,577,517,817,0.00,0.00,0.00
103052,277,82,862,0.00,0.00,0.00
105661,52,382,877,0.00,0.00,0.00
106663,322,82,892,0.00,0.00,0.00
4778,322,427,37,0.00,0.00,0.00
101679,592,232,847,0.00,0.00,0.00
106454,262,7,892,0.00,0.00,0.00
4391,52,292,37,0.00,0.00,0.00
12176,592,487,97,0.00,0.00,0.00
16524,7,112,142,0.00,0.00,0.00
31064,397,142,262,0.00,0.00,0.00
35997,592,622,292,0.00,0.00,0.00
36150,427,22,307,0.00,0.00,0.00
37939,202,22,322,0.00,0.00,0.00
43774,397,172,367,0.00,0.00,0.00
61661,562,112,517,0.00,0.00,0.00
63709,532,202,532,-0.01,0.00,0.00
77650,547,22,652,0.00,0.00,0.00
81238,247,22,682,0.00,0.00,0.00
84800,172,7,712,0.00,0.00,0.00
102201,427,427,847,0.00,0.00,0.00
1405,157,517,7,0.00,0.00,0.00
3035,7,457,22,0.00,0.00,0.00
27942,307,322,232,0.00,0.00,0.00
28825,22,652,232,0.00,0.00,0.00
79168,562,577,652,0.00,0.00,0.00
155,472,52,7,0.00,0.00,0.00
4042,352,157,37,0.00,0.00,0.00
5240,487,592,37,0.00,0.00,0.00
7416,532,67,67,0.00,0.00,0.00
9054,502,7,82,0.00,0.00,0.00
12505,607,607,97,0.00,0.00,0.00
22239,247,217,187,0.00,0.00,0.00
32391,7,637,262,0.00,0.00,0.00
34319,22,22,292,0.00,0.00,0.00
41748,142,97,352,0.00,0.00,0.00
43180,97,622,352,0.01,0.00,0.00
64781,7,607,532,0.00,0.00,0.00
66791,22,22,562,0.00,0.00,0.00
72340,232,67,607,0.00,0.01,0.00
81605,217,157,682,0.00,0.00,0.00
81630,592,157,682,0.00,0.00,0.00
87186,292,217,727,0.00,0.00,0.00
89908,532,547,742,0.00,0.00,0.00
91497,382,472,757,0.00,0.00,0.00
93807,592,652,772,0.00,0.00,0.00
102591,127,577,847,0.00,0.00,0.00
105165,607,187,877,0.00,0.00,0.00
105452,607,292,877,0.00,0.00,0.00
106704,322,97,892,0.00,0.00,0.00
108272,472,7,907,0.00,0.00,0.00
513,307,187,7,0.00,0.00,0.00
512,292,187,7,0.00,0.00,0.00
3354,487,562,22,0.00,0.00,0.00
3591,352,652,22,0.00,0.00,0.00
6644,22,457,52,0.00,0.00,0.00
10172,52,427,82,0.00,0.00,0.00
32011,457,487,262,0.00,0.00,0.00
37389,562,472,307,0.00,0.00,0.00
63834,562,247,532,0.00,0.00,0.00
76771,277,367,637,0.00,0.00,0.00
82740,22,577,682,0.00,0.00,0.00
87430,262,307,727,0.00,0.00,0.00
93163,157,427,772,0.00,0.00,0.00
104725,157,37,877,0.00,0.00,0.00
106730,97,112,892,0.00,0.00,0.00
107575,472,412,892,0.00,0.00,0.00
107994,607,562,892,0.00,0.00,0.00
49080,37,142,412,0.00,0.00,0.00
82778,592,577,682,0.00,0.00,0.00
798,277,292,7,0.00,0.00,0.00
1454,277,532,7,0.00,0.00,0.00
2238,352,157,22,0.00,0.00,0.00
3039,67,457,22,0.00,0.00,0.00
3106,457,472,22,0.00,0.00,0.00
3566,592,637,22,0.00,0.00,0.00
4695,307,397,37,0.00,0.00,0.00
27853,202,292,232,0.00,0.00,0.00
30547,22,622,247,0.00,0.00,0.00
37956,457,22,322,0.00,0.00,0.00
52710,367,142,442,0.00,0.00,0.00
77611,577,7,652,0.00,0.00,0.00
78660,322,397,652,0.00,0.00,0.00
79354,277,652,652,0.00,0.00,0.00
81130,472,637,667,0.00,0.00,0.00
81145,82,652,667,0.00,0.00,0.00
84624,607,592,697,0.00,0.00,0.00
95982,7,142,802,0.00,0.00,0.00
99917,607,247,832,0.00,0.00,0.00
104821,367,67,877,0.00,0.00,0.00
106109,7,547,877,0.00,0.00,0.00
107202,412,277,892,0.00,0.00,0.00
109839,607,577,907,0.00,0.00,0.00
108202,37,652,892,0.00,0.00,0.00
31993,187,487,262,0.00,0.00,0.00
46756,232,607,382,0.00,0.00,0.00
54602,457,172,457,0.00,0.00,0.00
92066,307,22,772,0.00,0.00,0.00
7075,337,607,52,0.00,0.00,0.00
7828,562,217,67,0.00,0.00,0.00
18672,247,232,157,0.00,0.00,0.00
21893,592,82,187,0.00,0.00,0.00
65564,67,232,547,0.05,0.00,0.00
76748,547,352,637,0.00,0.00,0.00
79376,607,652,652,0.00,0.00,0.00
82112,442,337,682,0.00,0.00,0.00
85424,307,232,712,0.00,0.00,0.00
102853,367,7,862,0.00,0.00,0.00
106809,52,142,892,0.00,0.00,0.00
12502,562,607,97,0.00,0.00,0.00
14679,7,97,127,0.00,0.00,0.00
23593,262,52,202,0.00,0.00,0.00
27110,127,22,232,0.00,0.00,0.00
75974,7,82,637,0.00,0.00,0.00
107996,22,577,892,0.00,0.00,0.00
2822,502,367,22,0.00,0.00,0.00
3309,427,547,22,0.00,0.00,0.00
6101,487,247,52,0.00,0.00,0.00
7230,202,7,67,0.00,0.00,0.00
14498,367,22,127,0.00,0.00,0.00
18011,172,652,142,0.00,0.00,0.00
38962,172,397,322,0.00,0.00,0.00
56615,517,247,472,-0.03,0.00,0.00
77652,577,22,652,0.00,0.00,0.00
79345,142,652,652,0.00,0.00,0.00
1757,517,637,7,0.00,0.00,0.00
3629,307,7,37,0.00,0.00,0.00
18724,412,247,157,0.00,0.00,0.00
23417,82,652,187,0.00,0.00,0.00
45343,562,82,382,0.00,0.00,0.00
61814,397,172,517,0.00,0.00,0.00
102193,307,427,847,0.00,0.00,0.00
108118,7,622,892,0.00,0.00,0.00
3630,322,7,37,0.00,0.00,0.00
4192,142,217,37,0.00,0.00,0.00
9180,547,52,82,0.00,0.00,0.00
19461,397,517,157,0.00,0.00,0.00
22922,37,472,187,0.01,0.00,0.00
29753,412,322,247,0.00,0.00,0.00
34267,472,652,277,0.00,0.00,0.00
39803,487,37,337,0.00,0.00,0.00
67976,577,442,562,0.00,0.00,0.00
68332,382,577,562,0.00,-0.03,0.00
97469,172,22,817,0.00,0.00,0.00
102273,277,457,847,0.00,0.00,0.00
638,337,232,7,0.00,0.00,0.00
89832,7,532,742,0.00,0.00,0.00
1798,517,652,7,0.00,0.00,0.00
19047,337,367,157,0.00,0.00,0.00
27113,172,22,232,0.00,0.00,0.00
314,397,112,7,0.00,0.00,0.00
1215,382,442,7,0.00,0.00,0.00
4115,217,187,37,0.00,0.00,0.00
4595,37,367,37,0.00,0.00,0.00
8943,67,637,67,0.00,0.00,0.00
15553,202,412,127,0.00,0.00,0.00
26948,157,622,217,0.00,0.00,0.00
28620,22,577,232,0.00,0.00,0.00
50640,67,52,427,0.00,0.00,0.00
56781,547,307,472,0.00,0.00,0.00
79364,427,652,652,0.00,0.00,0.00
81620,442,157,682,0.00,0.00,0.00
84666,7,622,697,0.00,0.00,0.00
99626,547,142,832,0.00,0.00,0.00
102804,247,652,847,0.00,0.00,0.00
105734,532,397,877,0.00,0.00,0.00
107334,547,322,892,0.00,0.00,0.00
5394,337,652,37,0.00,0.00,0.00
1664,352,607,7,0.00,0.00,0.00
3980,37,142,37,0.00,0.00,0.00
4992,457,502,37,0.00,0.00,0.00
11088,262,97,97,0.00,0.00,0.00
12772,307,52,112,0.00,0.00,0.00
22453,382,292,187,0.00,0.00,0.00
32777,262,112,277,0.00,0.00,0.00
61391,202,22,517,0.00,0.00,0.00
84803,217,7,712,0.00,0.00,0.00
84873,37,37,712,0.00,0.00,0.00
99273,172,22,832,0.00,0.00,0.00
102621,577,577,847,0.00,0.00,0.00
104655,337,7,877,0.00,0.00,0.00
107178,52,277,892,0.00,0.00,0.00
3,37,7,7,0.00,0.00,0.00
531,577,187,7,0.00,0.00,0.00
1307,532,472,7,0.00,0.00,0.00
1631,472,592,7,0.00,0.00,0.00
2680,217,322,22,0.00,0.00,0.00
2710,52,337,22,0.00,0.00,0.00
3499,202,622,22,0.00,0.00,0.00
3517,472,622,22,0.00,0.00,0.00
5580,52,67,52,0.00,0.00,0.00
7257,607,7,67,0.00,0.00,0.00
7667,607,157,67,0.00,0.00,0.00
16800,457,202,142,0.00,0.00,0.00
17027,172,292,142,0.00,0.00,0.00
21251,187,517,172,0.00,0.00,0.00
25118,382,607,202,0.00,0.00,0.00
38777,472,322,322,0.00,0.00,0.00
59541,127,7,502,0.01,0.00,0.00
60096,457,202,502,-0.01,0.00,0.00
88274,7,622,727,0.00,0.00,0.00
92372,592,127,772,0.00,0.00,0.00
95755,292,52,802,0.00,0.00,0.00
99024,127,592,817,0.00,0.00,0.00
101473,577,157,847,0.00,0.00,0.00
102562,307,562,847,0.00,0.00,0.00
104302,577,532,862,0.00,0.00,0.00
106149,607,547,877,0.00,0.00,0.00
107162,427,262,892,0.00,0.00,0.00
18504,187,172,157,0.00,0.00,0.00
3883,427,97,37,0.00,0.00,0.00
88805,592,142,742,0.00,0.00,0.00
1939,172,52,22,0.00,0.00,0.00
2957,67,427,22,0.00,0.00,0.00
8653,22,532,67,0.00,0.00,0.00
12634,82,7,112,0.00,0.00,0.00
14262,517,592,112,0.00,0.00,0.00
16111,577,607,127,0.00,0.00,0.00
23564,442,37,202,0.00,0.00,0.00
45335,442,82,382,0.00,0.00,0.00
57853,22,52,487,0.00,0.00,0.00
65012,397,22,547,0.00,0.00,0.00
66669,37,637,547,0.00,0.00,0.00
81105,97,637,667,0.00,0.00,0.00
99433,112,82,832,0.00,0.00,0.00
102849,307,7,862,0.00,0.00,0.00
105391,307,277,877,0.00,0.00,0.00
89167,487,277,742,0.00,0.00,0.00
3643,517,7,37,0.00,0.00,0.00
7350,157,52,67,0.00,0.00,0.00
39735,82,22,337,0.00,0.00,0.00
2358,307,202,22,0.00,0.00,0.00
3194,547,502,22,0.00,0.00,0.00
6645,37,457,52,0.00,0.00,0.00
8155,547,337,67,0.00,0.00,0.00
11232,577,142,97,0.00,0.00,0.00
13079,607,157,112,0.00,0.00,0.00
19267,562,442,157,0.00,0.00,0.00
20045,547,67,172,0.00,0.01,0.00
20293,577,157,172,0.00,0.00,0.00
24146,562,247,202,0.00,0.00,0.00
28811,427,637,232,0.00,0.00,0.00
31053,232,142,262,0.00,0.00,0.00
46949,52,22,397,0.00,0.00,0.00
63671,577,187,532,0.00,0.00,0.00
70783,247,157,592,0.00,0.00,0.00
92740,577,262,772,0.00,0.00,0.00
107250,517,292,892,0.00,0.00,0.00
966,337,352,7,0.00,0.00,0.00
107892,307,532,892,0.00,0.00,0.00
21736,82,37,187,0.00,0.00,0.00
98030,592,217,817,0.00,0.00,0.00
107658,487,442,892,0.00,0.00,0.00
12855,322,82,112,0.00,0.00,0.00
30129,517,457,247,-0.01,0.00,0.00
66599,217,607,547,0.00,0.00,0.00
71804,187,532,592,0.00,0.01,0.00
77243,592,532,637,0.00,0.00,0.00
83911,367,337,697,0.00,0.00,0.00
93772,67,652,772,0.00,0.00,0.00
101024,607,652,832,0.00,0.00,0.00
101129,337,37,847,0.00,0.00,0.00
102376,592,487,847,0.00,0.00,0.00
104727,187,37,877,0.00,0.00,0.00
108485,592,82,907,0.00,0.00,0.00
10758,232,637,82,0.00,0.00,0.00
19778,232,637,157,0.00,0.00,0.00
32350,7,622,262,0.00,0.00,0.00
89242,382,307,742,0.00,0.00,0.00
3912,247,112,37,0.00,0.00,0.00
10792,127,652,82,0.00,0.00,0.00
11033,52,82,97,0.00,0.00,0.00
12015,22,442,97,0.00,0.00,0.00
12646,262,7,112,0.00,0.00,0.00
16231,532,652,127,0.00,0.00,0.00
16359,607,37,142,0.00,0.00,0.00
30374,502,547,247,0.00,0.01,0.00
32509,547,7,277,0.00,0.00,0.00
32610,217,52,277,0.00,0.00,0.00
32895,187,157,277,0.00,0.00,0.00
43667,22,142,367,0.00,0.00,0.00
48710,22,7,412,0.00,0.00,0.00
49324,7,232,412,0.00,0.00,0.00
58874,577,412,487,0.00,0.00,0.00
59735,577,67,502,0.00,0.00,0.00
74602,337,232,622,0.00,0.00,0.00
104656,352,7,877,0.00,0.00,0.00
108159,7,637,892,0.00,0.00,0.00
108312,457,22,907,0.00,0.00,0.00
109994,472,637,907,0.00,0.00,0.00
553,292,202,7,0.00,0.00,0.00
1799,532,652,7,0.00,0.00,0.00
9923,7,337,82,0.00,0.00,0.00
10274,352,457,82,0.00,0.00,0.00
18508,247,172,157,0.00,0.00,0.00
40980,307,472,337,0.00,0.00,0.00
84150,262,427,697,0.00,0.00,0.00
6177,397,277,52,0.00,0.00,0.00
18172,127,52,157,0.00,0.00,0.00
19239,142,442,157,0.00,0.00,0.00
21618,157,652,172,0.00,0.00,0.00
23492,592,7,202,0.00,0.00,0.00
34415,232,52,292,0.00,0.00,0.00
37772,157,622,307,0.00,0.00,0.00
81562,187,142,682,0.00,0.00,0.00
88761,547,127,742,0.00,0.00,0.00
89142,112,277,742,0.03,0.00,0.00
91004,367,292,757,0.00,0.00,0.00
101090,367,22,847,0.00,0.00,0.00
105736,562,397,877,0.00,0.00,0.00
107495,502,382,892,0.00,0.00,0.00
58094,562,127,487,0.00,0.00,0.00
974,457,352,7,0.00,0.00,0.00
5412,607,652,37,0.00,0.00,0.00
5660,22,97,52,0.00,0.00,0.00
6153,37,277,52,0.00,0.00,0.00
10419,67,517,82,0.00,0.00,0.00
29258,367,142,247,0.00,0.00,0.00
29447,127,217,247,-0.01,0.00,0.00
42145,562,232,352,0.00,0.00,0.00
75244,127,472,622,-0.01,0.00,0.00
85473,427,247,712,0.00,0.00,0.00
92452,562,157,772,0.00,0.00,0.00
99229,127,7,832,0.00,0.00,0.00
107318,307,322,892,0.00,0.00,0.00
3785,187,67,37,0.00,0.00,0.00
20827,592,352,172,0.00,0.00,0.00
28656,562,577,232,0.00,0.00,0.00
49039,37,127,412,0.00,0.00,0.00
82223,262,382,682,0.00,0.00,0.00
86646,187,22,727,0.00,0.00,0.00
4673,592,382,37,0.00,0.00,0.00
18030,457,652,142,0.00,0.00,0.00
18595,322,202,157,0.00,0.00,0.00
57647,7,637,472,0.00,0.00,0.00
61214,7,622,502,0.00,0.00,0.00
73799,592,592,607,0.00,0.00,0.00
82790,157,592,682,0.00,-0.01,0.00
86840,22,97,727,0.00,0.00,0.00
88231,592,592,727,0.00,0.00,0.00
3960,352,127,37,0.00,0.00,0.00
7058,82,607,52,0.00,0.00,0.00
84804,232,7,712,0.00,0.00,0.00
90978,592,277,757,0.00,0.00,0.00
54281,562,52,457,0.00,0.00,0.00
5817,532,142,52,0.00,0.00,0.00
7249,487,7,67,0.00,0.00,0.00
24393,577,337,202,0.00,0.00,0.00
26053,262,292,217,0.00,0.00,0.00
28904,592,7,247,0.00,0.00,0.00
36821,37,277,307,0.01,0.00,0.00
56332,577,142,472,0.00,0.00,0.00
79547,97,67,667,0.01,0.00,0.00
83231,7,97,697,0.00,0.00,0.00
86999,562,142,727,0.00,0.00,0.00
91778,292,577,757,0.00,-0.03,0.00
102869,607,7,862,0.00,0.00,0.00
105882,292,457,877,0.00,0.00,0.00
107862,472,517,892,0.00,0.00,0.00
1584,382,577,7,0.00,0.00,0.00
1797,502,652,7,0.00,0.00,0.00
13642,442,367,112,0.00,0.00,0.00
17491,367,457,142,0.00,0.00,0.00
101273,37,97,847,0.00,0.00,0.00
67099,337,127,562,0.00,0.01,0.00
854,502,307,7,0.00,0.00,0.00
10498,22,547,82,0.00,0.00,0.00
11446,97,232,97,-0.01,0.00,0.00
14433,7,7,127,0.00,0.00,0.00
98157,37,277,817,0.00,0.00,0.00
103113,577,97,862,0.00,0.00,0.00
106259,412,592,877,0.00,0.00,0.00
109837,577,577,907,0.00,0.00,0.00
850,442,307,7,0.00,0.00,0.00
80535,157,427,667,0.00,0.00,0.00
1632,487,592,7,0.00,0.00,0.00
14022,607,502,112,0.00,0.00,0.00
31724,457,382,262,-0.01,0.00,0.00
104426,592,577,862,0.00,0.00,0.00
16325,97,37,142,0.00,0.00,0.00
22752,562,397,187,0.00,0.00,0.00
23447,532,652,187,0.00,0.00,0.00
66647,322,622,547,0.00,-0.01,0.00
74170,7,82,622,0.00,0.00,0.00
81220,592,7,682,0.00,0.00,0.00
82651,532,532,682,0.00,0.00,0.00
83019,517,7,697,0.00,0.00,0.00
85912,247,412,712,0.00,0.00,0.00
97660,577,82,817,0.00,0.00,0.00
99328,382,37,832,0.00,0.00,0.00
99589,607,127,832,0.00,0.00,0.00
101708,412,247,847,0.00,0.00,0.00
9267,7,97,82,0.00,0.00,0.00
87573,562,352,727,0.00,0.00,0.00
97381,82,652,802,0.00,0.00,0.00
104585,517,637,862,0.00,0.00,0.00
106583,352,52,892,0.00,0.00,0.00
86142,7,502,712,0.00,0.00,0.00
2425,82,232,22,0.00,0.00,0.00
9553,607,187,82,0.00,0.00,0.00
16261,367,7,142,0.00,0.00,0.00
21323,37,547,172,0.00,0.00,0.00
22405,277,277,187,0.00,0.00,0.00
23444,487,652,187,0.00,0.00,0.00
53931,232,592,442,0.00,0.00,0.00
59775,562,82,502,0.00,0.00,0.00
64492,592,487,532,0.00,0.00,0.00
69114,427,202,577,0.00,0.00,0.00
75853,37,37,637,0.00,0.00,0.00
84714,112,637,697,0.00,0.00,0.00
101151,52,52,847,0.00,0.00,0.00
107126,502,247,892,0.00,0.00,0.00
10613,517,577,82,0.00,0.00,0.00
37801,592,622,307,0.00,0.00,0.00
68390,22,607,562,0.00,0.00,0.00
91468,562,457,757,0.00,0.00,0.00
2760,187,352,22,0.00,0.00,0.00
4718,37,412,37,0.00,0.00,0.00
5239,472,592,37,0.00,0.00,0.00
12757,82,52,112,0.00,0.00,0.00
23440,427,652,187,0.00,0.00,0.00
24777,187,487,202,0.00,0.00,0.00
26133,232,322,217,0.00,0.00,0.00
34479,577,67,292,0.00,0.00,0.00
56242,457,112,472,0.00,0.00,0.00
66585,7,607,547,0.00,0.00,0.00
68670,532,37,577,0.00,0.00,0.00
81868,472,247,682,0.00,0.00,0.00
83540,337,202,697,0.00,0.00,0.00
99920,37,262,832,0.00,0.00,0.00
1094,412,397,7,0.00,0.00,0.00
7053,7,607,52,0.00,0.00,0.00
8244,37,382,67,0.00,0.00,0.00
107151,262,262,892,0.00,0.00,0.00
11399,7,217,97,0.00,0.00,0.00
16988,202,277,142,0.00,0.00,0.00
74166,562,67,622,0.00,0.00,0.00
83629,442,232,697,0.00,0.00,0.00
99874,577,232,832,0.00,0.00,0.00
105115,472,172,877,0.00,0.00,0.00
107404,367,352,892,0.00,0.00,0.00
162,577,52,7,0.00,0.00,0.00
36446,562,127,307,0.00,0.00,0.00
1084,262,397,7,0.00,0.00,0.00
1500,352,547,7,0.00,0.00,0.00
20646,337,292,172,0.00,0.00,0.00
24786,322,487,202,0.00,0.00,0.00
72719,382,202,607,0.00,0.00,0.00
100962,292,637,832,0.00,0.00,0.00
101395,22,142,847,0.00,0.00,0.00
102640,247,592,847,0.00,0.00,0.00
105015,202,142,877,0.00,0.00,0.00
105735,547,397,877,0.00,0.00,0.00
107077,382,232,892,0.00,0.00,0.00
109838,592,577,907,0.00,0.00,0.00
109999,547,637,907,0.00,0.00,0.00
90734,7,202,757,0.00,0.00,0.00
104479,157,607,862,0.00,0.00,0.00
3383,307,577,22,0.00,0.00,0.00
5395,352,652,37,0.00,0.00,0.00
6142,487,262,52,0.00,0.00,0.00
15612,472,427,127,0.00,0.00,0.00
17776,337,562,142,0.00,0.00,0.00
21749,277,37,187,0.00,0.00,0.00
74017,172,22,622,0.00,0.00,0.00
103483,592,232,862,0.00,0.00,0.00
104620,427,652,862,0.00,0.00,0.00
107167,502,262,892,0.00,0.00,0.00
89765,232,502,742,0.00,0.00,0.00
36652,577,202,307,0.00,0.00,0.00
2001,487,67,22,0.00,0.00,0.00
2328,472,187,22,0.00,0.00,0.00
3558,472,637,22,0.00,0.00,0.00
5480,397,22,52,0.00,0.00,0.00
5684,382,97,52,0.00,0.00,0.00
6602,7,442,52,0.00,0.00,0.00
6603,22,442,52,0.00,0.00,0.00
23791,157,127,202,0.00,0.00,0.00
29014,397,52,247,0.00,0.00,0.00
35574,397,472,292,0.00,0.00,0.00
38282,427,142,322,0.00,0.00,0.00
63461,502,112,532,0.00,0.00,0.00
77645,472,22,652,0.00,0.00,0.00
81014,577,592,667,0.00,0.00,0.00
89441,292,382,742,0.00,0.00,0.00
110039,532,652,907,0.00,0.00,0.00
106693,157,97,892,0.00,0.00,0.00
161,562,52,7,0.00,0.00,0.00
11086,232,97,97,0.00,0.00,0.00
13367,7,277,112,0.00,0.00,0.00
26507,307,457,217,0.00,0.00,0.00
27664,442,217,232,0.00,0.00,0.00
36627,202,202,307,0.00,0.00,0.00
106191,7,577,877,0.00,0.00,0.00
107708,7,472,892,0.00,0.00,0.00
552,277,202,7,0.00,0.00,0.00
1716,517,622,7,0.00,0.00,0.00
8991,172,652,67,0.00,0.00,0.00
13939,592,472,112,0.00,0.00,0.00
16226,457,652,127,0.00,0.00,0.00
16796,397,202,142,0.00,0.00,0.00
18206,22,67,157,0.00,0.00,0.00
19603,67,577,157,0.00,0.00,0.00
21078,52,457,172,0.01,0.00,0.00
23537,37,37,202,0.00,0.00,0.00
41537,52,22,352,0.00,0.00,0.00
41542,127,22,352,0.00,0.00,0.00
88358,37,652,727,0.00,0.00,0.00
101677,562,232,847,0.00,0.00,0.00
105774,517,412,877,0.00,0.00,0.00
79539,592,52,667,0.00,0.00,0.00
4700,382,397,37,0.00,0.00,0.00
8525,562,472,67,0.00,0.00,0.00
10123,547,397,82,0.00,0.00,0.00
11017,427,67,97,0.00,0.00,0.00
19748,397,622,157,0.00,0.00,0.00
29264,457,142,247,0.00,0.00,0.00
42076,142,217,352,0.00,0.00,0.00
48559,217,607,397,0.00,0.00,0.00
64947,37,7,547,0.00,0.00,0.00
72757,337,217,607,0.00,0.00,0.00
83063,562,22,697,0.00,0.00,0.00
84995,22,82,712,0.00,0.00,0.00
91196,172,367,757,0.00,0.00,0.00
100977,517,637,832,0.00,0.00,0.00
102782,532,637,847,0.00,0.00,0.00
104880,22,97,877,0.00,0.00,0.00
107923,157,547,892,0.00,0.00,0.00
36142,307,22,307,0.00,0.00,0.00
1429,517,517,7,0.00,0.00,0.00
9163,292,52,82,0.00,0.00,0.00
13817,607,427,112,0.00,0.00,0.00
28862,577,652,232,0.00,0.00,0.00
40101,37,157,337,0.00,0.00,0.00
88361,82,652,727,0.00,0.00,0.00
90266,367,22,757,0.00,0.00,0.00
13244,7,232,112,0.00,0.00,0.00
8484,562,457,67,0.00,0.00,0.00
21494,142,607,172,0.00,0.00,0.00
35874,592,577,292,0.00,0.00,0.00
48588,37,622,397,0.00,0.00,0.00
83112,67,52,697,0.00,0.00,0.00
86517,97,637,712,0.00,0.00,0.00
87087,37,187,727,0.01,0.00,0.00
87717,262,412,727,0.00,0.00,0.00
102839,157,7,862,0.00,0.00,0.00
106413,262,652,877,0.00,0.00,0.00
4450,322,307,37,0.00,0.00,0.00
57845,517,37,487,0.00,0.00,0.00
89995,607,577,742,0.00,0.00,0.00
111,427,37,7,0.00,0.00,0.00
5546,157,52,52,0.00,0.00,0.00
7161,397,637,52,0.00,0.00,0.00
13327,22,262,112,0.00,0.00,0.00
14265,562,592,112,0.00,0.00,0.00
15665,37,457,127,0.00,0.00,0.00
19815,172,652,157,0.00,0.00,0.00
41695,577,67,352,0.00,0.00,0.00
45036,262,637,367,0.00,0.00,0.00
48594,127,622,397,0.01,0.00,0.00
